id,name,latitude_deg,longitude_deg,elevation_ft,iso_country,iso_region,iata_code,,,,,,,,,,,,,,,,,
26879,Sultan Abdul Aziz Shah International Airport,3.13058,101.549004,90,MY,MY-10,SZB,,,,,,,,,,,,,,,,,
25802,Decatur Shores Airport,48.500171,-122.813973,38,US,US-WA,DTR,,,,,,,,,,,,,,,,,
311018,Mathilda Batlayeri Airport,-7.848354,131.337068,446,ID,ID-MA,SXK,,,,,,,,,,,,,,,,,
35136,Atauro Airport,-8.243133,125.606378,29,TL,TL-AT,AUT,,,,,,,,,,,,,,,,,
26880,"Commander in Chief of FALINTIL, Kay Rala Xanana Gusmão, International Airport",-9.301856,125.286302,96,TL,TL-CO,UAI,,,,,,,,,,,,,,,,,
26881,Presidente Nicolau Lobato International Airport,-8.546562,125.524507,154,TL,TL-DI,DIL,,,,,,,,,,,,,,,,,
26882,Baucau Airport,-8.486479,126.399981,1771,TL,TL-BA,BCH,,,,,,,,,,,,,,,,,
35137,Maliana Airport,-8.97224,125.214996,,TL,TL-BO,MPT,,,,,,,,,,,,,,,,,
35138,Oecusse Route of the Sandalwood International Airport,-9.198419,124.337873,,TL,TL-OE,OEC,,,,,,,,,,,,,,,,,
32577,Viqueque Airport,-8.883799553,126.3730011,500,TL,TL-VI,VIQ,,,,,,,,,,,,,,,,,
41483,Sangkimah Airport,0.384421,117.542832,60,ID,ID-KI,SGQ,,,,,,,,,,,,,,,,,
35279,Yuvai Semaring Airport,3.900495,115.690089,2540,ID,ID-KU,LBW,,,,,,,,,,,,,,,,,
30806,LNG Badak Airport,0.121656,117.476558,49,ID,ID-KI,BXT,,,,,,,,,,,,,,,,,
35281,Nunukan Airport,4.134001,117.669546,59,ID,ID-KU,NNX,,,,,,,,,,,,,,,,,
41484,Tanah Grogot Airport,-1.885541,116.256809,17,ID,ID-KI,TNB,,,,,,,,,,,,,,,,,
35278,Long Apung Airport,1.706932,114.969934,2437,ID,ID-KU,LPU,,,,,,,,,,,,,,,,,
26884,Paya Lebar Air Base,1.36042,103.910004,65,SG,SG-04,QPG,,,,,,,,,,,,,,,,,
26885,Tengah Air Base,1.387561,103.708291,50,SG,SG-03,TGA,,,,,,,,,,,,,,,,,
25979,Steamboat Bay Seaplane Base,55.532662,-133.638167,0,US,US-AK,WSB,,,,,,,,,,,,,,,,,
25980,San Juan /Uganik/ Seaplane Base,57.7304,-153.320999,0,US,US-AK,UGI,,,,,,,,,,,,,,,,,
25981,Wiseman Airport,67.40460205,-150.1230011,1180,US,US-AK,WSM,,,,,,,,,,,,,,,,,
26886,Seletar Airport,1.41555,103.86673,36,SG,SG-02,XSP,,,,,,,,,,,,,,,,,
26887,Singapore Changi Airport,1.35019,103.994003,22,SG,SG-04,SIN,,,,,,,,,,,,,,,,,
26048,Glendale Fokker Field,39.94869995,-80.7594986,648,US,US-WV,GWV,,,,,,,,,,,,,,,,,
328940,Urad Middle Banner Airport,41.460289,108.539085,3996,CN,CN-15,WZQ,,,,,,,,,,,,,,,,,
26128,Miami Seaplane Base,25.783075,-80.177545,0,US,US-FL,MPB,,,,,,,,,,,,,,,,,
317272,Blubber Bay Seaplane Base,49.793958,-124.621064,0,CA,CA-BC,XBB,,,,,,,,,,,,,,,,,
317829,Xinguara Municipal Airport,-7.0906,-49.9765,810,BR,BR-PA,XIG,,,,,,,,,,,,,,,,,
313435,Maramag Airport,7.7538,125.0333,919,PH,PH-BUK,XMA,,,,,,,,,,,,,,,,,
332207,New Barag Right Banner Baogede Airport,48.575585,116.939382,1798,CN,CN-15,XRQ,,,,,,,,,,,,,,,,,
333071,Macau Heliport at Outer Harbour Ferry Terminal,22.196242,113.55936,,MO,MO-SEE,XZM,,,,,,,,,,,,,,,,,
26323,Waukon Municipal Airport,43.2804985,-91.46949768,1281,US,US-IA,UKN,,,,,,,,,,,,,,,,,
26888,Albany Airport,-34.943333,117.808889,233,AU,AU-WA,ALH,,,,,,,,,,,,,,,,,
27311,Abingdon Downs Airport,-17.608814,143.183531,573,AU,AU-QLD,ABG,,,,,,,,,,,,,,,,,
38222,Alton Downs Airport,-26.488959,139.259906,,AU,AU-SA,AWN,,,,,,,,,,,,,,,,,
27319,Augustus Downs Airport,-18.5087,139.882084,46,AU,AU-QLD,AUD,,,,,,,,,,,,,,,,,
317734,Lyall Harbour Seaplane Base,48.795274,-123.181801,,CA,CA-BC,YAJ,,,,,,,,,,,,,,,,,
27321,Marla Airport,-27.334298,133.627696,328,AU,AU-SA,MRP,,,,,,,,,,,,,,,,,
27323,Alexandria Homestead Airport,-19.06019974,136.7100067,,AU,AU-NT,AXL,,,,,,,,,,,,,,,,,
27325,Aramac Airport,-22.95788,145.249504,232,AU,AU-QLD,AXC,,,,,,,,,,,,,,,,,
27326,Andamooka Airport,-30.438299,137.136993,76,AU,AU-SA,ADO,,,,,,,,,,,,,,,,,
38229,Ammaroo Airport,-21.73830032,135.2420044,,AU,AU-NT,AMX,,,,,,,,,,,,,,,,,
27328,Amata Airport,-26.097363,131.202732,695,AU,AU-SA,AMT,,,,,,,,,,,,,,,,,
299438,West Angelas Airport,-23.13555556,118.7072222,2340,AU,AU-WA,WLP,,,,,,,,,,,,,,,,,
27331,Anthony Lagoon Airport,-18.01807903,135.5350685,,AU,AU-NT,AYL,,,,,,,,,,,,,,,,,
507525,Alpha Airport,-23.652849,146.582668,1255,AU,AU-QLD,ABH,,,,,,,,,,,,,,,,,
317735,Maple Bay Seaplane Base,48.8167,-123.6084,,CA,CA-BC,YAQ,,,,,,,,,,,,,,,,,
26891,Ararat Airport,-37.309978,142.988688,1008,AU,AU-VIC,ARY,,,,,,,,,,,,,,,,,
26892,Argyle Airport,-16.636944,128.451389,522,AU,AU-WA,GYL,,,,,,,,,,,,,,,,,
26893,Armidale Airport,-30.52809906,151.6170044,3556,AU,AU-NSW,ARM,,,,,,,,,,,,,,,,,
27342,Arrabury Airport,-26.69639,141.048718,334,AU,AU-QLD,AAB,,,,,,,,,,,,,,,,,
26894,Aurukun Airport,-13.354019,141.720028,31,AU,AU-QLD,AUU,,,,,,,,,,,,,,,,,
27347,Austral Downs Airport,-20.5,137.75,,AU,AU-NT,AWP,,,,,,,,,,,,,,,,,
27348,Auvergne Airport,-15.690555,130.008818,,AU,AU-NT,AVG,,,,,,,,,,,,,,,,,
26895,Ayers Rock Connellan Airport,-25.185913,130.97703,1626,AU,AU-NT,AYQ,,,,,,,,,,,,,,,,,
26896,Ayr Airport,-19.595832,147.324495,41,AU,AU-QLD,AYR,,,,,,,,,,,,,,,,,
38236,Mount Barnett Airport,-16.741453,125.905608,1339,AU,AU-WA,MBN,,,,,,,,,,,,,,,,,
26899,Barcaldine Airport,-23.566268,145.302086,878,AU,AU-QLD,BCI,,,,,,,,,,,,,,,,,
26900,Alice Springs Airport,-23.806588,133.903427,1789,AU,AU-NT,ASP,,,,,,,,,,,,,,,,,
27355,Badu Island Airport,-10.14955,142.173665,14,AU,AU-QLD,BDD,,,,,,,,,,,,,,,,,
27356,Barkly Downs Airport,-20.49583333,138.4747222,810,AU,AU-QLD,BKP,,,,,,,,,,,,,,,,,
26901,Brisbane International Airport,-27.38419914,153.1170044,13,AU,AU-QLD,BNE,,,,,,,,,,,,,,,,,
26902,Gold Coast Airport,-28.165962,153.506641,21,AU,AU-QLD,OOL,,,,,,,,,,,,,,,,,
26903,Blackall Airport,-24.431678,145.429716,928,AU,AU-QLD,BKQ,,,,,,,,,,,,,,,,,
26904,Cairns International Airport,-16.878921,145.74948,10,AU,AU-QLD,CNS,,,,,,,,,,,,,,,,,
26905,Charleville Airport,-26.41329956,146.2619934,1003,AU,AU-QLD,CTL,,,,,,,,,,,,,,,,,
38242,Bedford Downs Airport,-17.2866993,127.4629974,1750,AU,AU-WA,BDW,,,,,,,,,,,,,,,,,
26906,Bendigo Airport,-36.739399,144.330002,705,AU,AU-VIC,BXG,,,,,,,,,,,,,,,,,
26907,Birdsville Airport,-25.89749908,139.3480072,159,AU,AU-QLD,BVI,,,,,,,,,,,,,,,,,
298808,Bellburn Airstrip,-17.545,128.305,810,AU,AU-WA,BXF,,,,,,,,,,,,,,,,,
27369,Betoota Airport,-25.694791,140.738339,91,AU,AU-QLD,BTX,,,,,,,,,,,,,,,,,
38248,Beagle Bay Airport,-17.0165,122.6464,124,AU,AU-WA,BEE,,,,,,,,,,,,,,,,,
298811,Boolgeeda,-22.541111,117.269444,1871,AU,AU-WA,OCM,,,,,,,,,,,,,,,,,
27375,Balgo Hill Airport,-20.148333,127.973889,1440,AU,AU-WA,BQW,,,,,,,,,,,,,,,,,
308918,Bull Harbour Water Aerodrome,50.9179,-127.9372,0,CA,CA-BC,YBH,,,,,,,,,,,,,,,,,
26908,Broken Hill Airport,-32.00139999,141.4720001,958,AU,AU-NSW,BHQ,,,,,,,,,,,,,,,,,
26909,Hamilton Island Airport,-20.35810089,148.9519959,15,AU,AU-QLD,HTI,,,,,,,,,,,,,,,,,
26910,Bedourie Airport,-24.3461,139.460007,300,AU,AU-QLD,BEU,,,,,,,,,,,,,,,,,
38249,Billiluna Airport,-19.56669998,127.6669998,1000,AU,AU-WA,BIW,,,,,,,,,,,,,,,,,
27385,Bizant Airport,-14.74027778,144.1194444,65,AU,AU-QLD,BZP,,,,,,,,,,,,,,,,,
308917,Baie-Johan-Beetz Water Aerodrome,50.283745,-62.81004,,CA,CA-QC,YBJ,,,,,,,,,,,,,,,,,
26912,Bourke Airport,-30.03919983,145.9519958,352,AU,AU-NSW,BRK,,,,,,,,,,,,,,,,,
26913,Burketown Airport,-17.74860001,139.5339966,21,AU,AU-QLD,BUC,,,,,,,,,,,,,,,,,
26914,Benalla Airport,-36.551899,146.007004,569,AU,AU-VIC,BLN,,,,,,,,,,,,,,,,,
27388,Balcanoona Airport,-30.535,139.337006,144,AU,AU-SA,LCN,,,,,,,,,,,,,,,,,
344097,Biloela Airport,-24.320816,150.509627,643,AU,AU-QLD,ZBL,,,,,,,,,,,,,,,,,
27391,Bollon Airport,-28.051247,147.481799,182,AU,AU-QLD,BLS,,,,,,,,,,,,,,,,,
26915,Busselton Margaret River Regional Airport,-33.687222,115.400278,55,AU,AU-WA,BQB,,,,,,,,,,,,,,,,,
26917,Mount Isa Airport,-20.66638,139.488468,1121,AU,AU-QLD,ISA,,,,,,,,,,,,,,,,,
27393,Bloomfield River Airport,-15.87360001,145.3300018,,AU,AU-QLD,BFC,,,,,,,,,,,,,,,,,
26919,Mackay Airport,-21.170816,149.182588,19,AU,AU-QLD,MKY,,,,,,,,,,,,,,,,,
26920,Ballina Byron Gateway Airport,-28.833236,153.561471,7,AU,AU-NSW,BNK,,,,,,,,,,,,,,,,,
26921,Bairnsdale Airport,-37.887539,147.569379,165,AU,AU-VIC,BSJ,,,,,,,,,,,,,,,,,
29715,Boigu Island Airport,-9.23278,142.218002,23,AU,AU-QLD,GIC,,,,,,,,,,,,,,,,,
26922,Oakey Army Aviation Centre,-27.409262,151.736727,1335,AU,AU-QLD,OKY,,,,,,,,,,,,,,,,,
26923,Boulia Airport,-22.91329956,139.8999939,542,AU,AU-QLD,BQL,,,,,,,,,,,,,,,,,
27409,Brampton Island Airport,-20.804633,149.279931,11,AU,AU-QLD,BMP,,,,,,,,,,,,,,,,,
506646,"Melbourne Heliport, Batman Park",-37.822272,144.956789,10,AU,AU-VIC,KAH,,,,,,,,,,,,,,,,,
26924,Proserpine Whitsunday Coast Airport,-20.494416,148.553583,82,AU,AU-QLD,PPP,,,,,,,,,,,,,,,,,
316461,Telegraph Harbour Seaplane Base,48.97,-123.664,,CA,CA-BC,YBQ,,,,,,,,,,,,,,,,,
26925,Rockhampton Airport,-23.380019,150.475359,34,AU,AU-QLD,ROK,,,,,,,,,,,,,,,,,
26926,Borroloola Airport,-16.0753,136.302002,55,AU,AU-NT,BOX,,,,,,,,,,,,,,,,,
26927,Broome International Airport,-17.949194,122.2283,56,AU,AU-WA,BME,,,,,,,,,,,,,,,,,
26928,Balranald Airport,-34.624834,143.577114,210,AU,AU-NSW,BZD,,,,,,,,,,,,,,,,,
27414,Brunette Downs Airport,-18.637472,135.938355,700,AU,AU-NT,BTD,,,,,,,,,,,,,,,,,
26929,Brewarrina Airport,-29.975792,146.81438,414,AU,AU-NSW,BWQ,,,,,,,,,,,,,,,,,
26930,Barimunya Airport,-22.673889,119.166111,2082,AU,AU-WA,BYP,,,,,,,,,,,,,,,,,
26918,Sunshine Coast Airport,-26.593324,153.08319,15,AU,AU-QLD,MCY,,,,,,,,,,,,,,,,,
26932,Bathurst Airport,-33.406817,149.651161,2435,AU,AU-NSW,BHS,,,,,,,,,,,,,,,,,
26933,Bathurst Island Airport,-11.764966,130.615774,67,AU,AU-NT,BRT,,,,,,,,,,,,,,,,,
26934,Townsville Airport / RAAF Base Townsville,-19.252904,146.766512,18,AU,AU-QLD,TSV,,,,,,,,,,,,,,,,,
26935,Blackwater Airport,-23.6031,148.807007,657,AU,AU-QLD,BLT,,,,,,,,,,,,,,,,,
38259,Batavia Downs Airport,-12.6592,142.675003,,AU,AU-QLD,BVW,,,,,,,,,,,,,,,,,
26936,Bundaberg Airport,-24.905039,152.322612,107,AU,AU-QLD,BDB,,,,,,,,,,,,,,,,,
26937,Bunbury Airport,-33.378056,115.676944,53,AU,AU-WA,BUY,,,,,,,,,,,,,,,,,
38266,Bulimba Airport,-16.88080025,143.4790039,470,AU,AU-QLD,BIP,,,,,,,,,,,,,,,,,
27426,Bowen Airport,-20.017999,148.215245,8,AU,AU-QLD,ZBO,,,,,,,,,,,,,,,,,
26939,Weipa Airport,-12.677493,141.922618,63,AU,AU-QLD,WEI,,,,,,,,,,,,,,,,,
27427,Bolwarra Airport,-17.38829994,144.1690063,,AU,AU-QLD,BCK,,,,,,,,,,,,,,,,,
315119,Toowoomba Wellcamp Airport,-27.558332,151.793335,1509,AU,AU-QLD,WTB,,,,,,,,,,,,,,,,,
26940,Barrow Island Airport,-20.864444,115.406111,26,AU,AU-WA,BWB,,,,,,,,,,,,,,,,,
27432,Beverley Springs Airport,-16.732756,125.439105,385,AU,AU-WA,BVZ,,,,,,,,,,,,,,,,,
27435,Cattle Creek Airport,-17.60700035,131.548996,,AU,AU-NT,CTR,,,,,,,,,,,,,,,,,
27436,Caiguna Airport,-32.280457,125.477943,87,AU,AU-WA,CGV,,,,,,,,,,,,,,,,,
27437,Coolah Airport,-31.773864,149.615322,504,AU,AU-NSW,CLH,,,,,,,,,,,,,,,,,
26941,Carnarvon Airport,-24.884337,113.666393,13,AU,AU-WA,CVQ,,,,,,,,,,,,,,,,,
26942,Casino Airport,-28.881304,153.060724,86,AU,AU-NSW,CSI,,,,,,,,,,,,,,,,,
26943,Cobar Airport,-31.53829956,145.7940063,724,AU,AU-NSW,CAZ,,,,,,,,,,,,,,,,,
26944,Coonabarabran Airport,-31.3325,149.266998,2117,AU,AU-NSW,COJ,,,,,,,,,,,,,,,,,
30814,Canobie Airport,-19.47940063,140.927002,,AU,AU-QLD,CBY,,,,,,,,,,,,,,,,,
27440,Cape Barren Island Airport,-40.390537,148.016933,154,AU,AU-TAS,CBI,,,,,,,,,,,,,,,,,
26946,Coober Pedy Airport,-29.038312,134.722166,740,AU,AU-SA,CPD,,,,,,,,,,,,,,,,,
27442,Collarenebri Airport,-29.523239,148.578243,152,AU,AU-NSW,CRB,,,,,,,,,,,,,,,,,
26947,Chinchilla Airport,-26.771947,150.617571,1028,AU,AU-QLD,CCL,,,,,,,,,,,,,,,,,
27444,Coconut Island Airport,-10.050139,143.070007,3,AU,AU-QLD,CNC,,,,,,,,,,,,,,,,,
26948,Cloncurry Airport,-20.66860008,140.5039978,616,AU,AU-QLD,CNJ,,,,,,,,,,,,,,,,,
26949,Condobolin Airport,-33.06565,147.21316,650,AU,AU-NSW,CBX,,,,,,,,,,,,,,,,,
27448,Caloundra Airport,-26.80336,153.104975,12,AU,AU-QLD,CUD,,,,,,,,,,,,,,,,,
26950,Ceduna Airport,-32.13059998,133.7100067,77,AU,AU-SA,CED,,,,,,,,,,,,,,,,,
26951,Cleve Airport,-33.709702,136.505005,589,AU,AU-SA,CVC,,,,,,,,,,,,,,,,,
315831,Cortes Bay Water Aerodrome,50.063,-124.930002,,CA,CA-BC,YCF,,,,,,,,,,,,,,,,,
27452,Camfield Airport,-17.02169991,131.3269958,,AU,AU-NT,CFI,,,,,,,,,,,,,,,,,
38282,Clifton Hills Airport,-27.018299,138.891998,105,AU,AU-SA,CFH,,,,,,,,,,,,,,,,,
27454,Cape Flattery Airport,-14.970832,145.311667,43,AU,AU-QLD,CQP,,,,,,,,,,,,,,,,,
27132,Coffs Harbour Airport,-30.320601,153.115997,18,AU,AU-NSW,CFS,,,,,,,,,,,,,,,,,
26952,Chillagoe Airport,-17.138386,144.528494,1110,AU,AU-QLD,LLG,,,,,,,,,,,,,,,,,
38284,Cherrabah Airport,-28.4301,152.08895,2228,AU,AU-QLD,CRH,,,,,,,,,,,,,,,,,
315620,Christmas Creek Airport,-22.354302,119.642603,1462,AU,AU-WA,CKW,,,,,,,,,,,,,,,,,
26953,Charters Towers Airport,-20.0431,146.272995,955,AU,AU-QLD,CXT,,,,,,,,,,,,,,,,,
26954,RAAF Base Curtin,-17.581389,123.828333,300,AU,AU-WA,DCN,,,,,,,,,,,,,,,,,
27461,Croker Island Airport,-11.165,132.483002,16,AU,AU-NT,CKI,,,,,,,,,,,,,,,,,
26955,Cooktown Airport,-15.443649,145.183221,26,AU,AU-QLD,CTN,,,,,,,,,,,,,,,,,
26956,Clermont Airport,-22.7731,147.621002,908,AU,AU-QLD,CMQ,,,,,,,,,,,,,,,,,
26957,Cunnamulla Airport,-28.03000069,145.621994,630,AU,AU-QLD,CMA,,,,,,,,,,,,,,,,,
27468,Camooweal Airport,-19.911699,138.125,241,AU,AU-QLD,CML,,,,,,,,,,,,,,,,,
27469,Camp Nifty Airport,-21.6717,121.586998,295,AU,AU-WA,NIF,,,,,,,,,,,,,,,,,
26958,Cessnock Airport,-32.787498,151.341995,210,AU,AU-NSW,CES,,,,,,,,,,,,,,,,,
26959,Coonamble Airport,-30.980946,148.377833,604,AU,AU-NSW,CNB,,,,,,,,,,,,,,,,,
32085,Cordillo Downs Airport,-26.74530029,140.6380005,125,AU,AU-SA,ODL,,,,,,,,,,,,,,,,,
26961,Coen Airport,-13.761133,143.113311,532,AU,AU-QLD,CUQ,,,,,,,,,,,,,,,,,
27478,Collie Airport,-33.36669922,116.2170029,818,AU,AU-WA,CIE,,,,,,,,,,,,,,,,,
26962,Cooma Snowy Mountains Airport,-36.300445,148.972408,3088,AU,AU-NSW,OOM,,,,,,,,,,,,,,,,,
27480,Cooinda Airport,-12.90330029,132.5319977,13,AU,AU-NT,CDA,,,,,,,,,,,,,,,,,
26963,Corowa Airport,-35.994701,146.356995,469,AU,AU-NSW,CWW,,,,,,,,,,,,,,,,,
27482,Carpentaria Downs Airport,-18.718481,144.313028,1585,AU,AU-QLD,CFP,,,,,,,,,,,,,,,,,
26964,Corryong Airport,-36.18280029,147.8880005,963,AU,AU-VIC,CYG,,,,,,,,,,,,,,,,,
38301,Christmas Creek Station Airport,-18.8728,125.934,540,AU,AU-WA,CXQ,,,,,,,,,,,,,,,,,
27486,Croydon Airport,-18.22500038,142.2579956,107,AU,AU-QLD,CDQ,,,,,,,,,,,,,,,,,
27487,Collinsville Airport,-20.59670067,147.8600006,180,AU,AU-QLD,KCE,,,,,,,,,,,,,,,,,
26965,Cootamundra Airport,-34.624283,148.036641,1110,AU,AU-NSW,CMD,,,,,,,,,,,,,,,,,
27491,Cudal Airport,-33.278026,148.768708,491,AU,AU-NSW,CUG,,,,,,,,,,,,,,,,,
27492,Cue Airport,-27.450663,117.917703,442,AU,AU-WA,CUY,,,,,,,,,,,,,,,,,
29801,Coondewanna Airport,-22.966667,118.813333,2300,AU,AU-WA,CJF,,,,,,,,,,,,,,,,,
29808,Cowarie Airport,-27.71170044,138.3280029,52,AU,AU-SA,CWR,,,,,,,,,,,,,,,,,
27497,Cowell Airport,-33.666698,136.891998,39,AU,AU-SA,CCW,,,,,,,,,,,,,,,,,
26968,Cowra Airport,-33.846894,148.648007,966,AU,AU-NSW,CWT,,,,,,,,,,,,,,,,,
27499,Coolawanyah Airport,-21.7946,117.755,1195,AU,AU-WA,COY,,,,,,,,,,,,,,,,,
27502,Dajarra Airport,-21.70829964,139.5330048,335,AU,AU-QLD,DJR,,,,,,,,,,,,,,,,,
26969,Dalby Airport,-27.158476,151.263428,1137,AU,AU-QLD,DBY,,,,,,,,,,,,,,,,,
26970,Dirranbandi Airport,-28.587912,148.217161,567,AU,AU-QLD,DRN,,,,,,,,,,,,,,,,,
27504,Dunbar Airport,-16.047394,142.394415,15,AU,AU-QLD,DNB,,,,,,,,,,,,,,,,,
26971,Derby Airport,-17.37193,123.66221,24,AU,AU-WA,DRB,,,,,,,,,,,,,,,,,
30909,Drumduff Airport,-16.052124,143.013339,,AU,AU-QLD,DFP,,,,,,,,,,,,,,,,,
314876,Daydream Island Helipad,-20.2603,148.8136,8,AU,AU-QLD,DDI,,,,,,,,,,,,,,,,,
302108,Dalgaranga Gold Mine Airport,-27.829722,117.316389,1459,AU,AU-WA,DGD,,,,,,,,,,,,,,,,,
38318,Doongan Airport,-15.386429,126.302235,,AU,AU-WA,DNG,,,,,,,,,,,,,,,,,
27509,Dixie Airport,-15.11749443,143.3160496,580,AU,AU-QLD,DXD,,,,,,,,,,,,,,,,,
27510,Dunk Island Airport,-17.93913,146.141447,6,AU,AU-QLD,DKI,,,,,,,,,,,,,,,,,
30924,Dulkaninna Airport,-29.01329994,138.4810028,,AU,AU-SA,DLK,,,,,,,,,,,,,,,,,
26972,Deniliquin Airport,-35.55939865,144.9459991,316,AU,AU-NSW,DNQ,,,,,,,,,,,,,,,,,
27514,Delta Downs Airport,-16.99169922,141.3170013,15,AU,AU-QLD,DDN,,,,,,,,,,,,,,,,,
27515,Delissaville Airport,-12.55000019,130.6849976,34,AU,AU-NT,DLV,,,,,,,,,,,,,,,,,
27516,Daly Waters Airport,-16.26469507,133.383379,700,AU,AU-NT,DYW,,,,,,,,,,,,,,,,,
26973,Doomadgee Airport,-17.9403,138.822006,153,AU,AU-QLD,DMD,,,,,,,,,,,,,,,,,
27517,Daly River Airport,-13.749806,130.693878,,AU,AU-NT,DVR,,,,,,,,,,,,,,,,,
32037,Darnley Island Airport,-9.579176,143.780276,,AU,AU-QLD,NLF,,,,,,,,,,,,,,,,,
27525,Dorunda Airport,-16.5537,141.8238,58,AU,AU-QLD,DRD,,,,,,,,,,,,,,,,,
27526,Davenport Downs Airport,-24.14999962,141.1080017,95,AU,AU-QLD,DVP,,,,,,,,,,,,,,,,,
26975,Devonport Airport,-41.16970062,146.4299927,33,AU,AU-TAS,DPO,,,,,,,,,,,,,,,,,
27529,Dongara Airport,-29.298128,114.927334,,AU,AU-WA,DOX,,,,,,,,,,,,,,,,,
27530,Drysdale River Airport,-15.71357,126.381097,360,AU,AU-WA,DRY,,,,,,,,,,,,,,,,,
27531,Durham Downs Airport,-27.07500076,141.8999939,116,AU,AU-QLD,DHD,,,,,,,,,,,,,,,,,
27532,Durrie Airport,-25.68499947,140.2279968,58,AU,AU-QLD,DRR,,,,,,,,,,,,,,,,,
27534,Dunwich Airport,-27.519005,153.427618,260,AU,AU-QLD,SRR,,,,,,,,,,,,,,,,,
27535,Docker River Airport,-24.859533,129.122209,589,AU,AU-NT,DKV,,,,,,,,,,,,,,,,,
26976,Dysart Airport,-22.6222,148.363998,670,AU,AU-QLD,DYA,,,,,,,,,,,,,,,,,
351859,Ar Rawdah Airport,14.44872,47.27955,2730,YE,YE-SH,RXA,,,,,,,,,,,,,,,,,
26979,Echuca Airport,-36.15719986,144.7619934,323,AU,AU-VIC,ECH,,,,,,,,,,,,,,,,,
27539,Eucla Airport,-31.707084,128.877243,22,AU,AU-WA,EUC,,,,,,,,,,,,,,,,,
31021,Etadunna Airport,-28.740801,138.589005,,AU,AU-SA,ETD,,,,,,,,,,,,,,,,,
31005,Eneabba Airport,-29.83250046,115.2460022,,AU,AU-WA,ENB,,,,,,,,,,,,,,,,,
30996,Einasleigh Airport,-18.50329971,144.0939941,,AU,AU-QLD,EIH,,,,,,,,,,,,,,,,,
26980,Elcho Island Airport,-12.01939964,135.5709991,101,AU,AU-NT,ELC,,,,,,,,,,,,,,,,,
38338,Elkedra Airport,-21.17250061,135.4440002,,AU,AU-NT,EKD,,,,,,,,,,,,,,,,,
26981,Emerald Airport,-23.56749916,148.1790009,624,AU,AU-QLD,EMD,,,,,,,,,,,,,,,,,
38345,Erldunda Airport,-25.206106,133.254161,,AU,AU-NT,EDD,,,,,,,,,,,,,,,,,
27554,Ernabella Airport,-26.26329994,132.1820068,707,AU,AU-SA,ERB,,,,,,,,,,,,,,,,,
318064,Elrose Airport,-20.9764,141.0066,645,AU,AU-QLD,ERQ,,,,,,,,,,,,,,,,,
26982,Esperance Airport,-33.684399,121.822998,470,AU,AU-WA,EPR,,,,,,,,,,,,,,,,,
31025,Eva Downs Airport,-18.00099945,134.8630066,,AU,AU-NT,EVD,,,,,,,,,,,,,,,,,
26983,Evans Head Aerodrome,-29.101786,153.419255,20,AU,AU-NSW,EVH,,,,,,,,,,,,,,,,,
342792,Eliwana,-22.428395,116.887879,1576,AU,AU-WA,WHB,,,,,,,,,,,,,,,,,
27560,Exmouth Airport,-22.040677,114.102663,,AU,AU-WA,EXM,,,,,,,,,,,,,,,,,
26984,Forbes Airport,-33.363602,147.934998,760,AU,AU-NSW,FRB,,,,,,,,,,,,,,,,,
301103,Fortescue - Dave Forrest Aerodrome,-22.290754,119.437143,1555,AU,AU-WA,KFE,,,,,,,,,,,,,,,,,
27562,Finley Airport,-35.658918,145.561214,380,AU,AU-NSW,FLY,,,,,,,,,,,,,,,,,
27563,Flinders Island Airport,-40.091702,147.992996,10,AU,AU-TAS,FLS,,,,,,,,,,,,,,,,,
38353,Flora Valley Airport,-18.297844,128.455897,,AU,AU-WA,FVL,,,,,,,,,,,,,,,,,
31129,Finke Airport,-25.59469986,134.5829926,,AU,AU-NT,FIK,,,,,,,,,,,,,,,,,
26985,Forrest Airport,-30.83662,128.112811,511,AU,AU-WA,FOS,,,,,,,,,,,,,,,,,
312900,Oombulgurri Airport,-15.1647,127.8401,22,AU,AU-WA,FVR,,,,,,,,,,,,,,,,,
27571,Forster (Wallis Is) Airport,-32.202489,152.481136,4,AU,AU-NSW,FOT,,,,,,,,,,,,,,,,,
507156,Fremantle Heliport,-32.045149,115.733022,10,AU,AU-WA,JFM,,,,,,,,,,,,,,,,,
26986,Fitzroy Crossing Airport,-18.183596,125.559783,368,AU,AU-WA,FIZ,,,,,,,,,,,,,,,,,
347519,Yongchuan Da'an General Airport,29.356667,106.010441,1131,CN,CN-50,YGA,,,,,,,,,,,,,,,,,
27576,Gamboola Airport,-16.54412,143.668155,,AU,AU-QLD,GBP,,,,,,,,,,,,,,,,,
26987,Gayndah Airport,-25.615939,151.62055,369,AU,AU-QLD,GAH,,,,,,,,,,,,,,,,,
27579,South Goulburn Is Airport,-11.65,133.382004,19,AU,AU-NT,GBL,,,,,,,,,,,,,,,,,
26989,Gunnedah Airport,-30.957511,150.248981,863,AU,AU-NSW,GUH,,,,,,,,,,,,,,,,,
26990,Goondiwindi Airport,-28.5214,150.320007,714,AU,AU-QLD,GOO,,,,,,,,,,,,,,,,,
31519,Gordon Downs Airport,-18.67810059,128.5919952,800,AU,AU-WA,GDD,,,,,,,,,,,,,,,,,
27582,Gregory Downs Airport,-18.625,139.2330017,52,AU,AU-QLD,GGD,,,,,,,,,,,,,,,,,
317733,Gorge Harbour Seaplane Base,50.0994,-125.0235,0,CA,CA-BC,YGE,,,,,,,,,,,,,,,,,
